VIN,timestamp,speed,rpm,calculatedEngineload,coolantTemperature,latitude,longitude,fuelconsumption
1HGCM82633A004366,1462539350297,23,5500,16.35164835,34,42.17073,-72.6048,
1LNHM81W8YY836544,1462539350357,45,6000,16.13736264,23,42.19667,-72.5561,
1ZVHT82H485113470,1462539350417,3,6500,15.92307692,23,42.46504,-72.9181,
JTMKF4DV5B5309268,1462539350477,23,7000,15.70879121,23,42.27279,-72.6868,
WP0CA29863U153395,1462539350537,34,7500,15.49450549,34,42.0668,-72.5102,
2FTRX07W53C371596,1462539350597,34,8000,15.28021978,23,42.1759,-73.042,
1FAHP26W49G252754,1462539350657,45,8500,15.06593407,34,42.07077,-72.6725,
JH4TB2H26CC000015,1462539350717,45,9000,14.85164835,23,42.33071,-72.1883,
1HGCM82633A004367,1462539350777,4,3000,14.63736264,23,42.45792,-72.8155,
1LNHM81W8YY836545,1462539350837,54,2000,14.42307692,34,42.25456,-72.5183,
1ZVHT82H485113471,1462539350897,54,4000,14.20879121,23,42.08622,-72.9446,
JTMKF4DV5B5309269,1462539350957,3,4000,17,25,42.35549,-72.5733,
WP0CA29863U153396,1462539351017,43,4500,18,26,42.0647,-72.4174,
2FTRX07W53C371597,1462539351077,3,5000,19,26,42.3742,-72.1952,
1FAHP26W49G252755,1462539351137,42,5500,20,27.85,42.37516,-72.6083,
JH4TB2H26CC000016,1462539351197,23,6000,21.43113553,28.11911765,42.38148,-72.6926,
1HGCM82633A004368,1462539351257,32,6500,22.6670853,28.38823529,42.20189,-72.6242,
1LNHM81W8YY836546,1462539351317,45,7000,23.90303506,28.65735294,42.17073,-72.6048,
1ZVHT82H485113472,1462539351377,56,7500,25.13898482,28.92647059,42.29021,-72.8794,
JTMKF4DV5B5309270,1462539351437,57,8000,26.37493459,29.19558824,42.35311,-72.7021,
WP0CA29863U153397,1462539351497,38,8500,27.61088435,29.46470588,42.47984,-72.4988,
2FTRX07W53C371598,1462539351557,23,9000,28.84683412,29.73382353,42.17489,-72.4707,
1FAHP26W49G252756,1462539351617,23,3000,30.08278388,30.00294118,42.08927,-72.317,
JH4TB2H26CC000017,1462539351677,45,2000,31.31873365,30.27205882,42.36956,-72.636,
1HGCM82633A004369,1462539351737,3,4000,20,30.54117647,42.32454,-72.6356,
1LNHM81W8YY836547,1462539351797,23,4000,23,30.81029412,42.36956,-72.636,
1ZVHT82H485113473,1462539351857,34,4500,23,31.07941176,42.32423,-72.6792,
JTMKF4DV5B5309271,1462539351917,34,5000,25,31.34852941,42.31794,-72.6402,
WP0CA29863U153398,1462539351977,45,5500,25,31.61764706,42.4067,-72.6339,
2FTRX07W53C371599,1462539352037,45,6000,15,31.88676471,42.34977,-72.0441,
1FAHP26W49G252757,1462539352097,4,6500,25,32.15588235,42.1764,-72.3265,
JH4TB2H26CC000018,1462539352157,54,7000,25,32.425,42.51585,-72.9166,
1HGCM82633A004370,1462539352217,54,7500,28,32.69411765,42.16593,-72.8515,
1LNHM81W8YY836548,1462539352277,3,8000,14,32.96323529,42.48603,-72.4221,
1ZVHT82H485113474,1462539352337,43,8500,24,33.23235294,42.22389,-72.7278,
JTMKF4DV5B5309272,1462539352397,3,9000,19,33.50147059,42.376,-72.1494,
WP0CA29863U153399,1462539352457,42,3000,19,33.77058824,42.23489,-72.5824,
2FTRX07W53C371600,1462539352517,23,2000,20.42307692,34.03970588,42.05283,-72.7697,
1FAHP26W49G252758,1462539352577,32,4000,20.20879121,34.30882353,42.19289,-72.3296,
JH4TB2H26CC000019,1462539352637,45,4000,19.99450549,34.57794118,42.18056,-72.3652,
1HGCM82633A004371,1462539352697,56,3000,19.78021978,34.84705882,42.05802,-72.2252,
1LNHM81W8YY836549,1462539352757,57,2000,19.56593407,35.11617647,42.27061,-72.2607,
1ZVHT82H485113475,1462539352817,38,4000,19.35164835,35.38529412,42.20468,-72.2026,
JTMKF4DV5B5309273,1462539352877,23,4000,19.13736264,35.65441176,42.37981,-72.8904,
WP0CA29863U153400,1462539352937,23,4500,18.92307692,35.92352941,42.13364,-72.7503,
2FTRX07W53C371601,1462539352997,45,5000,18.70879121,36.19264706,42.17343,-72.848,
1FAHP26W49G252759,1462539353057,3,5500,18.49450549,36.46176471,42.38883,-72.6321,
JH4TB2H26CC000020,1462539353117,23,6000,18.28021978,36.73088235,42.11279,-72.6407,
1HGCM82633A004372,1462539353177,34,6500,18.06593407,37,42.17073,-72.6048,
1LNHM81W8YY836550,1462539353237,34,7000,17.85164835,37.26911765,42.21078,-72.239,
1ZVHT82H485113476,1462539353297,45,7500,17.63736264,37.53823529,42.44267,-72.6525,
JTMKF4DV5B5309274,1462539353357,45,8000,17.42307692,37.80735294,42.3582,-72.1408,
WP0CA29863U153401,1462539353417,4,8500,17.20879121,38.07647059,42.12531,-72.4406,
2FTRX07W53C371602,1462539353477,54,9000,16.99450549,38.34558824,42.41524,-72.7827,
1FAHP26W49G252760,1462539353537,54,3000,16.78021978,38.61470588,42.16174,-72.8459,
JH4TB2H26CC000021,1462539353597,3,2000,16.56593407,38.88382353,42.39905,-72.9387,
1HGCM82633A004373,1462539353657,43,4000,16.35164835,39.15294118,42.17073,-72.6048,
1LNHM81W8YY836551,1462539353717,3,4000,16.13736264,39.42205882,42.17073,-72.6048,
1ZVHT82H485113477,1462539353777,42,4500,15.92307692,39.69117647,42.10329,-72.5911,
JTMKF4DV5B5309275,1462539353837,23,5000,15.70879121,39.96029412,42.13034,-72.5734,
WP0CA29863U153402,1462539353897,32,5500,15.49450549,40.22941176,42.09664,-72.5798,
2FTRX07W53C371603,1462539353957,45,6000,15.28021978,40.49852941,42.0504,-72.5712,
1FAHP26W49G252761,1462539354017,56,6500,15.06593407,40.76764706,42.12019,-72.6061,
JH4TB2H26CC000022,1462539354077,57,7000,14.85164835,41.03676471,42.08409,-72.5552,
1HGCM82633A004374,1462539354137,38,7500,14.63736264,41.30588235,42.11628,-72.5503,
1LNHM81W8YY836552,1462539354197,23,8000,14.42307692,41.575,42.17073,-72.6048,
1ZVHT82H485113478,1462539354257,23,8500,14.20879121,41.84411765,42.17073,-72.6048,
JTMKF4DV5B5309276,1462539354317,45,9000,17,42.11323529,42.10289,-72.5916,
WP0CA29863U153403,1462539354377,3,3000,18,42.38235294,42.17073,-72.6048,
2FTRX07W53C371604,1462539354437,23,2000,19,42.65147059,42.09314,-72.5291,
1FAHP26W49G252762,1462539354497,34,4000,20,42.92058824,42.12844,-72.5093,
JH4TB2H26CC000023,1462539354557,34,4000,21.43113553,23,42.09534,-72.4886,
1HGCM82633A004375,1462539354617,45,4500,22.6670853,23,42.12103,-72.4896,
1LNHM81W8YY836553,1462539354677,45,5000,23.90303506,23,42.17073,-72.6048,
1ZVHT82H485113479,1462539354737,4,5500,25.13898482,32,42.17073,-72.6048,
JTMKF4DV5B5309277,1462539354797,54,6000,26.37493459,23,42.17073,-72.6048,
WP0CA29863U153404,1462539354857,54,6500,27.61088435,22,42.1018,-72.5915,
2FTRX07W53C371605,1462539354917,3,7000,28.84683412,34,42.15393,-72.5053,
1FAHP26W49G252763,1462539354977,43,7500,30.08278388,34,42.17073,-72.6048,
JH4TB2H26CC000024,1462539355037,3,8000,31.31873365,23.26320297,42.11994,-72.605,
1HGCM82633A004376,1462539355097,42,8500,20,21.91270847,42.45384,-73.254,
1LNHM81W8YY836554,1462539355157,23,9000,23,20.56221396,42.3929,-73.2285,
1ZVHT82H485113480,1462539355217,32,3000,23,19.21171946,42.3929,-73.2285,
JTMKF4DV5B5309278,1462539355277,45,2000,25,17.86122495,42.61973,-73.1184,
WP0CA29863U153405,1462539355337,56,4000,25,16.51073045,42.0575,-73.3218,
2FTRX07W53C371606,1462539355397,57,4000,15,15.16023594,42.31445,-73.0934,
JH4TB2H26CC000000,1462539355457,38,4500,25,13.80974144,42.3929,-73.2285,
1HGCM82633A004352,1462539355517,23,5000,25,45,42.55173,-73.1653,
1LNHM81W8YY836530,1462539355577,23,5500,28,11.10875242,42.47658,-73.1155,
1ZVHT82H485113456,1462539355637,45,6000,14,9.758257919,42.51615,-73.0929,
JTMKF4DV5B5309254,1462539355697,3,6500,24,8.407763413,42.27929,-73.3435,
WP0CA29863U153381,1462539355757,23,7000,19,23,42.18972,-73.3525,
2FTRX07W53C371582,1462539355817,34,7500,19,32,42.153,-73.2981,
1FAHP26W49G252740,1462539355877,34,8000,20.42307692,33,42.43366,-73.0928,
JH4TB2H26CC000001,1462539355937,45,8500,20.20879121,23,42.26687,-73.3624,
1HGCM82633A004353,1462539355997,45,9000,19.99450549,23,42.55735,-73.2436,
1LNHM81W8YY836531,1462539356057,4,3000,19.78021978,34,42.29926,-73.2327,
1ZVHT82H485113457,1462539356117,54,2000,19.56593407,23,42.36237,-73.2768,
JTMKF4DV5B5309255,1462539356177,54,4000,19.35164835,23,42.33656,-73.246,
WP0CA29863U153382,1462539356237,3,4000,19.13736264,26,42.35609,-73.0104,
2FTRX07W53C371583,1462539356297,43,4500,18.92307692,29,42.1391,-73.2031,
1FAHP26W49G252741,1462539356357,3,5000,18.70879121,32,42.18066,-73.2085,
JH4TB2H26CC000002,1462539356417,42,5500,18.49450549,21,42.69606,-73.1015,
1HGCM82633A004354,1462539356477,23,6000,18.28021978,34,42.19865,-73.4462,
1LNHM81W8YY836532,1462539356537,32,6500,18.06593407,28.15384615,42.1984,-73.1021,
1ZVHT82H485113458,1462539356597,45,7000,17.85164835,28.26373626,42.37471,-73.3634,
JTMKF4DV5B5309256,1462539356657,56,7500,17.63736264,28.37362637,42.08897,-73.1244,
WP0CA29863U153383,1462539356717,57,8000,17.42307692,28.48351648,42.59251,-73.0112,
2FTRX07W53C371584,1462539356777,38,8500,17.20879121,28.59340659,42.10269,-73.3659,
1FAHP26W49G252742,1462539356837,23,9000,16.99450549,28.7032967,42.10312,-73.4573,
JH4TB2H26CC000003,1462539356897,23,3000,16.78021978,28.81318681,42.0645,-73.2467,
1HGCM82633A004355,1462539356957,45,2000,16.56593407,28.92307692,42.28659,-73.3133,
1LNHM81W8YY836533,1462539357017,3,4000,16.35164835,29.03296703,42.28322,-73.3142,
1ZVHT82H485113459,1462539357077,23,4000,16.13736264,29.14285714,42.3929,-73.2285,
JTMKF4DV5B5309257,1462539357137,34,4500,15.92307692,29.25274725,42.22491,-73.2039,
WP0CA29863U153384,1462539357197,34,5000,15.70879121,29.36263736,42.32854,-73.3641,
2FTRX07W53C371585,1462539357257,45,5500,15.49450549,29.47252747,42.68996,-73.2236,
1FAHP26W49G252743,1462539357317,45,6000,15.28021978,29.58241758,42.44373,-73.1161,
JH4TB2H26CC000004,1462539357377,4,6500,15.06593407,29.69230769,42.60552,-72.601,
1HGCM82633A004356,1462539357437,54,7000,14.85164835,29.8021978,42.52218,-72.6242,
1LNHM81W8YY836534,1462539357497,54,7500,14.63736264,29.91208791,42.52113,-72.8112,
1ZVHT82H485113460,1462539357557,3,8000,14.42307692,30.02197802,42.57993,-72.2084,
JTMKF4DV5B5309258,1462539357617,43,8500,14.20879121,30.13186813,42.67802,-72.5557,
WP0CA29863U153385,1462539357677,3,9000,17,30.24175824,42.5695,-72.802,
2FTRX07W53C371586,1462539357737,42,3000,18,30.35164835,42.62686,-72.8794,
1FAHP26W49G252744,1462539357797,23,2000,19,30.46153846,42.67337,-72.731,
JH4TB2H26CC000005,1462539357857,32,4000,20,30.57142857,42.50831,-72.704,
1HGCM82633A004357,1462539357917,45,4000,21.43113553,30.68131868,42.54232,-72.6091,
1LNHM81W8YY836535,1462539357977,56,3000,22.6670853,30.79120879,42.64267,-72.9862,
1ZVHT82H485113461,1462539358037,57,2000,23.90303506,30.9010989,42.60705,-72.414,
JTMKF4DV5B5309259,1462539358097,38,4000,25.13898482,31.01098901,42.66926,-72.8049,
WP0CA29863U153386,1462539358157,23,4000,26.37493459,31.12087912,42.55656,-72.5181,
2FTRX07W53C371587,1462539358217,23,4500,27.61088435,31.23076923,42.5737,-72.5053,
1FAHP26W49G252745,1462539358277,45,5000,28.84683412,31.34065934,42.71226,-72.9763,
JH4TB2H26CC000006,1462539358337,3,5500,30.08278388,31.45054945,42.53498,-72.5252,
1HGCM82633A004358,1462539358397,23,6000,31.31873365,31.56043956,42.52218,-72.6242,
1LNHM81W8YY836536,1462539358457,34,6500,20,31.67032967,42.4859,-72.3335,
1ZVHT82H485113462,1462539358517,34,7000,23,31.78021978,42.68229,-72.4565,
JTMKF4DV5B5309260,1462539358577,45,7500,23,31.89010989,42.59961,-72.2926,
WP0CA29863U153387,1462539358637,45,8000,25,32,42.47472,-72.2123,
2FTRX07W53C371588,1462539358697,4,8500,25,32.10989011,42.69488,-72.9096,
1FAHP26W49G252746,1462539358757,54,9000,15,32.21978022,42.67101,-72.17,
JH4TB2H26CC000007,1462539358817,54,3000,25,32.32967033,42.52218,-72.6242,
1HGCM82633A004359,1462539358877,3,2000,25,32.43956044,42.60345,-72.7275,
1LNHM81W8YY836537,1462539358937,43,4000,28,32.54945055,42.47273,-72.6245,
1ZVHT82H485113463,1462539358997,3,4000,14,32.65934066,42.63646,-72.7987,
JTMKF4DV5B5309261,1462539359057,42,4500,24,32.76923077,42.44998,-72.563,
WP0CA29863U153388,1462539359117,23,5000,19,32.87912088,42.60943,-72.5444,
2FTRX07W53C371589,1462539359177,32,5500,19,32.98901099,42.66715,-72.3273,
1FAHP26W49G252747,1462539359237,45,6000,20.42307692,33.0989011,42.54727,-72.4172,
JH4TB2H26CC000008,1462539359297,56,6500,20.20879121,33.20879121,42.59446,-72.3631,
1HGCM82633A004360,1462539359357,57,7000,19.99450549,33.31868132,42.45981,-72.5936,
1LNHM81W8YY836538,1462539359417,38,7500,19.78021978,33.42857143,42.57869,-71.8034,
1ZVHT82H485113464,1462539359477,23,8000,19.56593407,33.53846154,42.28658,-71.5858,
JTMKF4DV5B5309262,1462539359537,23,8500,19.35164835,33.64835165,42.65877,-71.9329,
WP0CA29863U153389,1462539359597,45,9000,19.13736264,33.75824176,42.67201,-71.8137,
2FTRX07W53C371590,1462539359657,3,3000,18.92307692,33.86813187,42.54982,-71.5914,
1FAHP26W49G252748,1462539359717,23,2000,18.70879121,33.97802198,42.6089,-72.0802,
JH4TB2H26CC000009,1462539359777,34,4000,18.49450549,34.08791209,42.56337,-72.035,
1HGCM82633A004361,1462539359837,34,4000,18.28021978,34.1978022,42.57536,-71.9918,
1LNHM81W8YY836539,1462539359897,45,4500,18.06593407,34.30769231,42.36481,-71.8969,
1ZVHT82H485113465,1462539359957,45,5000,17.85164835,34.41758242,42.60989,-71.5572,
JTMKF4DV5B5309263,1462539360017,4,5500,17.63736264,34.52747253,42.50593,-71.5888,
WP0CA29863U153390,1462539360077,54,6000,17.42307692,34.63736264,42.47752,-71.9965,
2FTRX07W53C371591,1462539360137,54,6500,17.20879121,34.74725275,42.52652,-71.7536,
1FAHP26W49G252749,1462539360197,3,7000,16.99450549,34.85714286,42.54005,-71.4909,
JH4TB2H26CC000010,1462539360257,43,7500,16.78021978,34.96703297,42.58284,-71.7205,
1HGCM82633A004362,1462539360317,3,8000,16.56593407,35.07692308,42.66569,-71.5929,
1LNHM81W8YY836540,1462539360377,42,8500,16.35164835,35.18681319,42.55929,-71.6456,
1ZVHT82H485113466,1462539360437,23,9000,16.13736264,35.2967033,42.48867,-71.6241,
JTMKF4DV5B5309264,1462539360497,32,3000,15.92307692,35.40659341,42.5578,-72.0682,
WP0CA29863U153391,1462539360557,45,2000,15.70879121,35.51648352,42.65874,-71.692,
2FTRX07W53C371592,1462539360617,56,4000,15.49450549,35.62637363,42.4464,-71.4594,
1FAHP26W49G252750,1462539360677,57,4000,15.28021978,35.73626374,42.4464,-71.4594,
JH4TB2H26CC000011,1462539360737,38,4500,15.06593407,35.84615385,42.4464,-71.4594,
1HGCM82633A004363,1462539360797,23,5000,14.85164835,35.95604396,42.54462,-71.9021,
1LNHM81W8YY836541,1462539360857,23,5500,14.63736264,36.06593407,42.66941,-71.7458,
1ZVHT82H485113467,1462539360917,45,6000,14.42307692,36.17582418,42.67544,-72.0467,
JTMKF4DV5B5309265,1462539360977,3,6500,14.20879121,36.28571429,42.36481,-71.8969,
WP0CA29863U153392,1462539361037,23,7000,17,36.3956044,42.20361,-71.8384,
2FTRX07W53C371593,1462539361097,34,7500,18,36.50549451,42.38056,-71.6267,
1FAHP26W49G252751,1462539361157,34,8000,19,36.61538462,42.02815,-71.53,
JH4TB2H26CC000012,1462539361217,45,8500,20,36.72527473,42.33839,-71.7303,
1HGCM82633A004364,1462539361277,45,9000,21.43113553,36.83516484,42.20037,-72.0979,
1LNHM81W8YY836542,1462539361337,4,3000,22.6670853,36.94505495,42.13514,-71.9696,
1ZVHT82H485113468,1462539361397,54,2000,23.90303506,37.05494505,42.10975,-72.0795,
JTMKF4DV5B5309266,1462539361457,54,4000,25.13898482,37.16483516,42.36481,-71.8969,
WP0CA29863U153393,1462539361517,3,4000,26.37493459,37.27472527,42.41884,-71.6848,
2FTRX07W53C371594,1462539361577,43,4500,27.61088435,37.38461538,42.21278,-72.0531,
1FAHP26W49G252752,1462539361637,3,5000,28.84683412,37.49450549,42.06144,-71.7289,
JH4TB2H26CC000013,1462539361697,42,5500,30.08278388,37.6043956,42.36481,-71.8969,
1HGCM82633A004365,1462539361757,23,6000,31.31873365,37.71428571,42.12515,-72.1239,
1LNHM81W8YY836543,1462539361817,32,6500,20,37.82417582,42.20167,-71.6877,
1ZVHT82H485113469,1462539361877,45,7000,23,37.93406593,42.33896,-71.8443,
JTMKF4DV5B5309267,1462539361937,56,7500,23,38.04395604,42.05468,-72.1614,
WP0CA29863U153394,1462539361997,57,8000,25,38.15384615,42.36966,-71.8742,
2FTRX07W53C371595,1462539362057,38,8500,25,38.26373626,42.47313,-71.6795,
1FAHP26W49G252753,1462539362117,23,9000,15,38.37362637,42.23894,-71.9191,
JH4TB2H26CC000014,1462539362177,23,3000,25,38.48351648,42.36481,-71.8969,
1HGCM82633A004366,1462539362237,45,2000,25,38.59340659,42.36481,-71.8969,
1LNHM81W8YY836544,1462539362297,3,4000,28,38.7032967,42.19614,-71.7627,
1ZVHT82H485113470,1462539362357,23,4000,14,38.81318681,42.0364,-71.578,
JTMKF4DV5B5309268,1462539362417,34,4500,24,38.92307692,42.31712,-72.1225,
WP0CA29863U153395,1462539362477,34,5000,19,39.03296703,42.32192,-71.6469,
2FTRX07W53C371596,1462539362537,45,5500,19,39.14285714,42.14074,-71.6438,
1FAHP26W49G252754,1462539362597,45,6000,20.42307692,39.25274725,42.26727,-72.0782,
JH4TB2H26CC000015,1462539362657,4,6500,20.20879121,39.36263736,42.23144,-71.7052,
1HGCM82633A004367,1462539362717,54,7000,19.99450549,39.47252747,42.17085,-71.8899,
1LNHM81W8YY836545,1462539362777,54,7500,19.78021978,39.58241758,42.36481,-71.8969,
1ZVHT82H485113471,1462539362837,3,8000,19.56593407,39.69230769,42.11753,-71.8657,
JTMKF4DV5B5309269,1462539362897,43,8500,19.35164835,39.8021978,42.45157,-71.882,
WP0CA29863U153396,1462539362957,3,9000,19.13736264,39.91208791,42.19479,-71.9065,
2FTRX07W53C371597,1462539363017,42,3000,18.92307692,40.02197802,42.38088,-71.9643,
1FAHP26W49G252755,1462539363077,23,2000,18.70879121,40.13186813,42.28664,-71.725,
JH4TB2H26CC000016,1462539363137,32,4000,18.49450549,40.24175824,42.36481,-71.8969,
1HGCM82633A004368,1462539363197,45,4000,18.28021978,40.35164835,42.07083,-72.0353,
1LNHM81W8YY836546,1462539363257,56,3000,18.06593407,40.46153846,42.17746,-71.6938,
1ZVHT82H485113472,1462539363317,57,2000,17.85164835,40.57142857,42.44354,-71.6861,
JTMKF4DV5B5309270,1462539363377,38,4000,17.63736264,40.68131868,42.24721,-71.9923,
WP0CA29863U153397,1462539363437,23,4000,17.42307692,40.79120879,42.43688,-71.7733,
2FTRX07W53C371598,1462539363497,23,4500,17.20879121,40.9010989,42.10458,-72.0858,
1FAHP26W49G252756,1462539363557,45,5000,16.99450549,12,42.17382,-71.6097,
JH4TB2H26CC000017,1462539363617,3,5500,16.78021978,34,42.06498,-71.6299,
1HGCM82633A004369,1462539363677,23,6000,16.56593407,42,42.04773,-71.8611,
1LNHM81W8YY836547,1462539363737,34,6500,16.35164835,56,42.04986,-71.9173,
1ZVHT82H485113473,1462539363797,34,7000,16.13736264,45,42.36481,-71.8969,
JTMKF4DV5B5309271,1462539363857,45,7500,15.92307692,34,42.26985,-71.6141,
WP0CA29863U153398,1462539363917,45,8000,15.70879121,34,42.36481,-71.8969,
2FTRX07W53C371599,1462539363977,4,8500,15.49450549,54,42.35984,-71.787,
1FAHP26W49G252757,1462539364037,54,9000,15.28021978,43,42.24297,-72.1673,
JH4TB2H26CC000018,1462539364097,54,3000,15.06593407,44.43026205,42.36481,-71.8969,
1HGCM82633A004370,1462539364157,3,2000,14.85164835,45.09672745,42.1142,-71.6723,
1LNHM81W8YY836548,1462539364217,43,4000,14.63736264,45.76319285,42.13103,-71.7512,
1ZVHT82H485113474,1462539364277,3,4000,14.42307692,46.42965825,42.26528,-71.8794,
JTMKF4DV5B5309272,1462539364337,42,4500,14.20879121,47.09612366,42.27236,-71.8448,
WP0CA29863U153399,1462539364397,23,5000,17,47.76258906,42.24053,-71.8378,
2FTRX07W53C371600,1462539364457,32,5500,18,48.42905446,42.25539,-71.7746,
1FAHP26W49G252758,1462539364517,45,6000,19,49.09551986,42.28654,-71.7885,
JH4TB2H26CC000019,1462539364577,56,6500,20,49.76198527,42.31134,-71.7953,
1HGCM82633A004371,1462539364637,57,7000,21.43113553,50.42845067,42.22954,-71.795,
1LNHM81W8YY836549,1462539364697,38,7500,22.6670853,51.09491607,42.26134,-71.8017,
1ZVHT82H485113475,1462539364757,23,8000,23.90303506,51.76138148,42.27174,-71.8135,
JTMKF4DV5B5309273,1462539364817,23,8500,25.13898482,52.42784688,42.24849,-71.8079,
WP0CA29863U153400,1462539364877,45,9000,26.37493459,53.09431228,42.23845,-71.8714,
2FTRX07W53C371601,1462539364937,3,3000,27.61088435,53.76077768,42.30759,-71.9193,
1FAHP26W49G252759,1462539364997,23,2000,28.84683412,54.42724309,42.29332,-71.802,
JH4TB2H26CC000020,1462539365057,34,4000,30.08278388,55.09370849,42.36481,-71.8969,
1HGCM82633A004372,1462539365117,34,4000,31.31873365,55.76017389,42.36481,-71.8969,
1LNHM81W8YY836550,1462539365177,45,4500,20,56.42663929,42.06948,-72.9994,
1ZVHT82H485113476,1462539365237,45,5000,23,57.0931047,42.36481,-71.8969,
JTMKF4DV5B5309274,1462539365297,4,5500,23,57.7595701,42.36481,-71.8969,
WP0CA29863U153401,1462539365357,54,6000,25,58.4260355,42.36481,-71.8969,
2FTRX07W53C371602,1462539365417,54,6500,25,59.09250091,42.3187,-71.4234,
1FAHP26W49G252760,1462539365477,3,7000,15,59.75896631,42.284,-71.4216,
JH4TB2H26CC000021,1462539365537,43,7500,25,60.42543171,42.4464,-71.4594,
1HGCM82633A004373,1462539365597,3,8000,25,61.09189711,42.4464,-71.4594,
1LNHM81W8YY836551,1462539365657,42,8500,28,61.75836252,42.4464,-71.4594,
1ZVHT82H485113477,1462539365717,23,9000,14,62.42482792,42.51974,-71.4272,
JTMKF4DV5B5309275,1462539365777,32,3000,24,63.09129332,42.48626,-71.5124,
WP0CA29863U153402,1462539365837,45,2000,19,63.75775872,42.47714,-71.4422,
2FTRX07W53C371603,1462539365897,56,4000,19,64.42422413,42.25796,-71.4589,
1FAHP26W49G252761,1462539365957,57,4000,20.42307692,65.09068953,42.49668,-71.275,
