speed,rpm,calculatedEngineload,ts
45,7000,17.85164835,4976632
56,7500,17.63736264,4977832
57,8000,17.42307692,4979032
38,8500,17.20879121,4980232
23,9000,16.99450549,4981432
23,3000,16.78021978,4982632
45,2000,16.56593407,4983832
3,4000,16.35164835,4985032
23,4000,16.13736264,4986232
34,4500,15.92307692,4987432
34,5000,15.70879121,4988632
45,5500,15.49450549,4989832
45,6000,15.28021978,4991032
4,6500,15.06593407,4992232
54,7000,14.85164835,4993432
54,7500,14.63736264,4994632
3,8000,14.42307692,4995832
43,8500,14.20879121,4997032
3,9000,17,4998232
42,3000,18,4999432
23,2000,19,5000632
32,4000,20,5001832
45,4000,21.43113553,5003032
56,3000,22.6670853,5004232
57,2000,23.90303506,5005432
38,4000,25.13898482,5006632
23,4000,26.37493459,5007832
23,4500,27.61088435,5009032
45,5000,28.84683412,5010232
3,5500,30.08278388,5011432
23,6000,31.31873365,5012632
34,6500,20,5013832
34,7000,23,5015032
45,7500,23,5016232
45,8000,25,5017432
4,8500,25,5018632
54,9000,15,5019832
54,3000,25,5021032
3,2000,25,5022232
43,4000,28,5023432
3,4000,14,5024632
42,4500,24,5025832
23,5000,19,5027032
32,5500,19,5028232
45,6000,20.42307692,5029432
56,6500,20.20879121,5030632
57,7000,19.99450549,5031832
38,7500,19.78021978,5033032
23,8000,19.56593407,5034232
23,8500,19.35164835,5035432
45,9000,19.13736264,5036632
3,3000,18.92307692,5037832
23,2000,18.70879121,5039032
34,4000,18.49450549,5040232
34,4000,18.28021978,5041432
45,4500,18.06593407,5042632
45,5000,17.85164835,5043832
4,5500,17.63736264,5045032
54,6000,17.42307692,5046232
54,6500,17.20879121,5047432
3,7000,16.99450549,5048632
43,7500,16.78021978,5049832
3,8000,16.56593407,5051032
42,8500,16.35164835,5052232
23,9000,16.13736264,5053432
32,3000,15.92307692,5054632
45,2000,15.70879121,5055832
56,4000,15.49450549,5057032
57,4000,15.28021978,5058232
38,4500,15.06593407,5059432
23,5000,14.85164835,5060632
23,5500,14.63736264,5061832
45,6000,14.42307692,5063032
3,6500,14.20879121,5064232
23,7000,17,5065432
34,7500,18,5066632
34,8000,19,5067832
45,8500,20,5069032
45,9000,21.43113553,5070232
4,3000,22.6670853,5071432
54,2000,23.90303506,5072632
54,4000,25.13898482,5073832
3,4000,26.37493459,5075032
43,4500,27.61088435,5076232
3,5000,28.84683412,5077432
42,5500,30.08278388,5078632
23,6000,31.31873365,5079832
32,6500,20,5081032
45,7000,23,5082232
56,7500,23,5083432
57,8000,25,5084632
38,8500,25,5085832
23,9000,15,5087032
23,3000,25,5088232
45,2000,25,5089432
3,4000,28,5090632
23,4000,14,5091832
34,4500,24,5093032
34,5000,19,5094232
45,5500,19,5095432
45,6000,20.42307692,5096632
4,6500,20.20879121,5097832
54,7000,19.99450549,5099032
54,7500,19.78021978,5100232
3,8000,19.56593407,5101432
43,8500,19.35164835,5102632
3,9000,19.13736264,5103832
42,3000,18.92307692,5105032
23,2000,18.70879121,5106232
32,4000,18.49450549,5107432
45,4000,18.28021978,5108632
56,3000,18.06593407,5109832
57,2000,17.85164835,5111032
38,4000,17.63736264,5112232
23,4000,17.42307692,5113432
23,4500,17.20879121,5114632
45,5000,16.99450549,5115832
3,5500,16.78021978,5117032
23,6000,16.56593407,5118232
34,6500,16.35164835,5119432
34,7000,16.13736264,5120632
45,7500,15.92307692,5121832
45,8000,15.70879121,5123032
4,8500,15.49450549,5124232
54,9000,15.28021978,5125432
54,3000,15.06593407,5126632
3,2000,14.85164835,5127832
43,4000,14.63736264,5129032
3,4000,14.42307692,5130232
42,4500,14.20879121,5131432
23,5000,17,5132632
32,5500,18,5133832
45,6000,19,5135032
56,6500,20,5136232
57,7000,21.43113553,5137432
38,7500,22.6670853,5138632
23,8000,23.90303506,5139832
23,8500,25.13898482,5141032
45,9000,26.37493459,5142232
3,3000,27.61088435,5143432
23,2000,28.84683412,5144632
34,4000,30.08278388,5145832
34,4000,31.31873365,5147032
45,4500,20,5148232
45,5000,23,5149432
4,5500,23,5150632
54,6000,25,5151832
54,6500,25,5153032
3,7000,15,5154232
43,7500,25,5155432
3,8000,25,5156632
42,8500,28,5157832
23,9000,14,5159032
32,3000,24,5160232
45,2000,19,5161432
56,4000,19,5162632
57,4000,20.42307692,5163832
38,4500,20.20879121,5165032
23,5000,19.99450549,5166232
23,5500,19.78021978,5167432
45,6000,19.56593407,5168632
3,6500,19.35164835,5169832
23,7000,19.13736264,5171032
34,7500,18.92307692,5172232
34,8000,18.70879121,5173432
45,8500,18.49450549,5174632
45,9000,18.28021978,5175832
4,3000,18.06593407,5177032
54,2000,17.85164835,5178232
54,4000,17.63736264,5179432
3,4000,17.42307692,5180632
43,4500,17.20879121,5181832
3,5000,16.99450549,5183032
42,5500,16.78021978,5184232
23,6000,16.56593407,5185432
32,6500,16.35164835,5186632
45,7000,16.13736264,5187832
56,7500,15.92307692,5189032
57,8000,15.70879121,5190232
38,8500,15.49450549,5191432
23,9000,15.28021978,5192632
23,3000,15.06593407,5193832
45,2000,14.85164835,5195032
3,4000,14.63736264,5196232
23,4000,14.42307692,5197432
34,4500,14.20879121,5198632
34,5000,17,5199832
45,5500,18,5201032
45,6000,19,5202232
4,6500,20,5203432
54,7000,21.43113553,5204632
54,7500,22.6670853,5205832
3,8000,23.90303506,5207032
43,8500,25.13898482,5208232
3,9000,26.37493459,5209432
42,3000,27.61088435,5210632
23,2000,28.84683412,5211832
32,4000,30.08278388,5213032
45,4000,31.31873365,5214232
56,3000,20,5215432
57,2000,23,5216632
38,4000,23,5217832
23,4000,25,5219032
23,4500,25,5220232
45,5000,15,5221432
3,5500,25,5222632
23,6000,25,5223832
34,6500,28,5225032
34,7000,14,5226232
45,7500,24,5227432
45,8000,19,5228632
4,8500,19,5229832
54,9000,20.42307692,5231032
54,3000,20.20879121,5232232
3,2000,19.99450549,5233432
43,4000,19.78021978,5234632
3,4000,19.56593407,5235832
42,4500,19.35164835,5237032
23,5000,19.13736264,5238232
32,5500,18.92307692,5239432
45,6000,18.70879121,5240632
56,6500,18.49450549,5241832
57,7000,18.28021978,5243032
38,7500,18.06593407,5244232
23,8000,17.85164835,5245432
23,8500,17.63736264,5246632
45,9000,17.42307692,5247832
3,3000,17.20879121,5249032
23,2000,16.99450549,5250232
34,4000,16.78021978,5251432
34,4000,16.56593407,5252632
45,4500,16.35164835,5253832
45,5000,16.13736264,5255032
4,5500,15.92307692,5256232
54,6000,15.70879121,5257432
54,6500,15.49450549,5258632
3,7000,15.28021978,5259832
43,7500,15.06593407,5261032
3,8000,14.85164835,5262232
42,8500,14.63736264,5263432
23,9000,14.42307692,5264632
32,3000,14.20879121,5265832
45,2000,17,5267032
56,4000,18,5268232
57,4000,19,5269432
38,4500,20,5270632
23,5000,21.43113553,5271832
23,5500,22.6670853,5273032
45,6000,23.90303506,5274232
3,6500,25.13898482,5275432
23,7000,26.37493459,5276632
34,7500,27.61088435,5277832
34,8000,28.84683412,5279032
45,8500,30.08278388,5280232
45,9000,31.31873365,5281432
4,3000,20,5282632
54,2000,23,5283832
54,4000,23,5285032
3,4000,25,5286232
43,4500,25,5287432
3,5000,15,5288632
42,5500,25,5289832
23,6000,25,5291032
32,6500,28,5292232
45,7000,14,5293432
56,7500,24,5294632
57,8000,19,5295832
38,8500,19,5297032
23,9000,20.42307692,5298232
23,3000,20.20879121,5299432
45,2000,19.99450549,5300632
3,4000,19.78021978,5301832
23,4000,19.56593407,5303032
34,4500,19.35164835,5304232
34,5000,19.13736264,5305432
45,5500,18.92307692,5306632
45,6000,18.70879121,5307832
4,6500,18.49450549,5309032
54,7000,18.28021978,5310232
54,7500,18.06593407,5311432
3,8000,17.85164835,5312632
43,8500,17.63736264,5313832
3,9000,17.42307692,5315032
42,3000,17.20879121,5316232
23,2000,16.99450549,5317432
32,4000,16.78021978,5318632
45,4000,16.56593407,5319832
56,3000,16.35164835,5321032
57,2000,16.13736264,5322232
38,4000,15.92307692,5323432
23,4000,15.70879121,5324632
23,4500,15.49450549,5325832
45,5000,15.28021978,5327032
3,5500,15.06593407,5328232
23,6000,14.85164835,5329432
34,6500,14.63736264,5330632
34,7000,14.42307692,5331832
45,7500,14.20879121,5333032
45,8000,17,5334232
4,8500,18,5335432
54,9000,19,5336632
54,3000,20,5337832
3,2000,21.43113553,5339032
43,4000,22.6670853,5340232
3,4000,23.90303506,5341432
42,4500,25.13898482,5342632
23,5000,26.37493459,5343832
32,5500,27.61088435,5345032
45,6000,28.84683412,5346232
56,6500,30.08278388,5347432
57,7000,31.31873365,5348632
38,7500,20,5349832
23,8000,23,5351032
23,8500,23,5352232
45,9000,25,5353432
3,3000,25,5354632
23,2000,15,5355832
34,4000,25,5357032
34,4000,25,5358232
45,4500,28,5359432
45,5000,14,5360632
4,5500,24,5361832
54,6000,19,5363032
54,6500,19,5364232
3,7000,20.42307692,5365432
43,7500,20.20879121,5366632
3,8000,19.99450549,5367832
42,8500,19.78021978,5369032
23,9000,19.56593407,5370232
32,3000,19.35164835,5371432
45,2000,19.13736264,5372632
56,4000,18.92307692,5373832
57,4000,18.70879121,5375032
38,4500,18.49450549,5376232
23,5000,18.28021978,5377432
23,5500,18.06593407,5378632
45,6000,17.85164835,5379832
3,6500,17.63736264,5381032
23,7000,17.42307692,5382232
34,7500,17.20879121,5383432
34,8000,16.99450549,5384632
45,8500,16.78021978,5385832
45,9000,16.56593407,5387032
4,3000,16.35164835,5388232
54,2000,16.13736264,5389432
54,4000,15.92307692,5390632
3,4000,15.70879121,5391832
43,4500,15.49450549,5393032
3,5000,15.28021978,5394232
42,5500,15.06593407,5395432
23,6000,14.85164835,5396632
32,6500,14.63736264,5397832
45,7000,14.42307692,5399032
56,7500,14.20879121,5400232
57,8000,17,5401432
38,8500,18,5402632
23,9000,19,5403832
23,3000,20,5405032
45,2000,21.43113553,5406232
3,4000,22.6670853,5407432
23,4000,23.90303506,5408632
34,4500,25.13898482,5409832
34,5000,26.37493459,5411032
45,5500,27.61088435,5412232
45,6000,28.84683412,5413432
4,6500,30.08278388,5414632
54,7000,31.31873365,5415832
54,7500,20,5417032
3,8000,23,5418232
43,8500,23,5419432
3,9000,25,5420632
42,3000,25,5421832
23,2000,15,5423032
32,4000,25,5424232
45,4000,25,5425432
56,3000,28,5426632
57,2000,14,5427832
38,4000,24,5429032
23,4000,19,5430232
23,4500,19,5431432
45,5000,20.42307692,5432632
3,5500,20.20879121,5433832
23,6000,19.99450549,5435032
34,6500,19.78021978,5436232
34,7000,19.56593407,5437432
45,7500,19.35164835,5438632
45,8000,19.13736264,5439832
4,8500,18.92307692,5441032
54,9000,18.70879121,5442232
54,3000,18.49450549,5443432
3,2000,18.28021978,5444632
43,4000,18.06593407,5445832
3,4000,17.85164835,5447032
42,4500,17.63736264,5448232
23,5000,17.42307692,5449432
32,5500,17.20879121,5450632
45,6000,16.99450549,5451832
56,6500,16.78021978,5453032
57,7000,16.56593407,5454232
38,7500,16.35164835,5455432
23,8000,16.13736264,5456632
23,8500,15.92307692,5457832
45,9000,15.70879121,5459032
3,3000,15.49450549,5460232
23,2000,15.28021978,5461432
34,4000,15.06593407,5462632
34,4000,14.85164835,5463832
45,4500,14.63736264,5465032
45,5000,14.42307692,5466232
4,5500,14.20879121,5467432
54,6000,17,5468632
54,6500,18,5469832
3,7000,19,5471032
43,7500,20,5472232
3,8000,21.43113553,5473432
42,8500,22.6670853,5474632
23,9000,23.90303506,5475832
32,3000,25.13898482,5477032
45,2000,26.37493459,5478232
56,4000,27.61088435,5479432
57,4000,28.84683412,5480632
38,4500,30.08278388,5481832
23,5000,31.31873365,5483032
23,5500,20,5484232
45,6000,23,5485432
3,6500,23,5486632
23,7000,25,5487832
34,7500,25,5489032
34,8000,15,5490232
45,8500,25,5491432
45,9000,25,5492632
4,3000,28,5493832
54,2000,14,5495032
54,4000,24,5496232
3,4000,19,5497432
43,4500,19,5498632
3,5000,20.42307692,5499832
42,5500,20.20879121,5501032
23,6000,19.99450549,5502232
32,6500,19.78021978,5503432
45,7000,19.56593407,5504632
56,7500,19.35164835,5505832
57,8000,19.13736264,5507032
38,8500,18.92307692,5508232
23,9000,18.70879121,5509432
23,3000,18.49450549,5510632
45,2000,18.28021978,5511832
3,4000,18.06593407,5513032
23,4000,17.85164835,5514232
34,4500,17.63736264,5515432
34,5000,17.42307692,5516632
45,5500,17.20879121,5517832
45,6000,16.99450549,5519032
4,6500,16.78021978,5520232
54,7000,16.56593407,5521432
54,7500,16.35164835,5522632
3,8000,16.13736264,5523832
43,8500,15.92307692,5525032
3,9000,15.70879121,5526232
42,3000,15.49450549,5527432
23,2000,15.28021978,5528632
32,4000,15.06593407,5529832
45,4000,14.85164835,5531032
56,3000,14.63736264,5532232
57,2000,14.42307692,5533432
38,4000,14.20879121,5534632
23,4000,17,5535832
23,4500,18,5537032
45,5000,19,5538232
3,5500,20,5539432
23,6000,21.43113553,5540632
34,6500,22.6670853,5541832
34,7000,23.90303506,5543032
45,7500,25.13898482,5544232
45,8000,26.37493459,5545432
4,8500,27.61088435,5546632
54,9000,28.84683412,5547832
54,3000,30.08278388,5549032
3,2000,31.31873365,5550232
43,4000,20,5551432
3,4000,23,5552632
42,4500,23,5553832
23,5000,25,5555032
32,5500,25,5556232
45,6000,15,5557432
56,6500,25,5558632
57,7000,25,5559832
38,7500,28,5561032
23,8000,14,5562232
23,8500,24,5563432
45,9000,19,5564632
3,3000,19,5565832
23,2000,20.42307692,5567032
34,4000,20.20879121,5568232
34,4000,19.99450549,5569432
45,4500,19.78021978,5570632
45,5000,19.56593407,5571832
4,5500,19.35164835,5573032
54,6000,19.13736264,5574232
54,6500,18.92307692,5575432
3,7000,18.70879121,5576632
43,7500,18.49450549,5577832
3,8000,18.28021978,5579032
42,8500,18.06593407,5580232
23,9000,17.85164835,5581432
32,3000,17.63736264,5582632
45,2000,17.42307692,5583832
56,4000,17.20879121,5585032
57,4000,16.99450549,5586232
38,4500,16.78021978,5587432
23,5000,16.56593407,5588632
23,5500,16.35164835,5589832
45,6000,16.13736264,5591032
3,6500,15.92307692,5592232
23,7000,15.70879121,5593432
34,7500,15.49450549,5594632
34,8000,15.28021978,5595832
45,8500,15.06593407,5597032
45,9000,14.85164835,5598232
4,3000,14.63736264,5599432
54,2000,14.42307692,5600632
54,4000,14.20879121,5601832
3,4000,17,5603032
43,4500,18,5604232
3,5000,19,5605432
42,5500,20,5606632
23,6000,21.43113553,5607832
32,6500,22.6670853,5609032
45,7000,23.90303506,5610232
56,7500,25.13898482,5611432
57,8000,26.37493459,5612632
38,8500,27.61088435,5613832
23,9000,28.84683412,5615032
23,3000,30.08278388,5616232
45,2000,31.31873365,5617432
3,4000,20,5618632
23,4000,23,5619832
34,4500,23,5621032
34,5000,25,5622232
45,5500,25,5623432
45,6000,15,5624632
4,6500,25,5625832
54,7000,25,5627032
54,7500,28,5628232
3,8000,14,5629432
43,8500,24,5630632
3,9000,19,5631832
42,3000,19,5633032
23,2000,20.42307692,5634232
32,4000,20.20879121,5635432
45,4000,19.99450549,5636632
56,3000,19.78021978,5637832
57,2000,19.56593407,5639032
38,4000,19.35164835,5640232
23,4000,19.13736264,5641432
23,4500,18.92307692,5642632
45,5000,18.70879121,5643832
3,5500,18.49450549,5645032
23,6000,18.28021978,5646232
34,6500,18.06593407,5647432
34,7000,17.85164835,5648632
45,7500,17.63736264,5649832
45,8000,17.42307692,5651032
4,8500,17.20879121,5652232
54,9000,16.99450549,5653432
54,3000,16.78021978,5654632
3,2000,16.56593407,5655832
43,4000,16.35164835,5657032
3,4000,16.13736264,5658232
42,4500,15.92307692,5659432
23,5000,15.70879121,5660632
32,5500,15.49450549,5661832
45,6000,15.28021978,5663032
56,6500,15.06593407,5664232
57,7000,14.85164835,5665432
38,7500,14.63736264,5666632
23,8000,14.42307692,5667832
23,8500,14.20879121,5669032
45,9000,17,5670232
3,3000,18,5671432
23,2000,19,5672632
34,4000,20,5673832
34,4000,21.43113553,5675032
45,4500,22.6670853,5676232
45,5000,23.90303506,5677432
4,5500,25.13898482,5678632
54,6000,26.37493459,5679832
54,6500,27.61088435,5681032
3,7000,28.84683412,5682232
43,7500,30.08278388,5683432
3,8000,31.31873365,5684632
42,8500,20,5685832
23,9000,23,5687032
32,3000,23,5688232
45,2000,25,5689432
56,4000,25,5690632
57,4000,15,5691832
38,4500,25,5693032
23,5000,25,5694232
23,5500,28,5695432
45,6000,14,5696632
3,6500,24,5697832
23,7000,19,5699032
34,7500,19,5700232
34,8000,20.42307692,5701432
45,8500,20.20879121,5702632
45,9000,19.99450549,5703832
4,3000,19.78021978,5705032
54,2000,19.56593407,5706232
54,4000,19.35164835,5707432
3,4000,19.13736264,5708632
43,4500,18.92307692,5709832
3,5000,18.70879121,5711032
42,5500,18.49450549,5712232
23,6000,18.28021978,5713432
32,6500,18.06593407,5714632
45,7000,17.85164835,5715832
56,7500,17.63736264,5717032
57,8000,17.42307692,5718232
38,8500,17.20879121,5719432
23,9000,16.99450549,5720632
23,3000,16.78021978,5721832
45,2000,16.56593407,5723032
3,4000,16.35164835,5724232
23,4000,16.13736264,5725432
34,4500,15.92307692,5726632
34,5000,15.70879121,5727832
45,5500,15.49450549,5729032
45,6000,15.28021978,5730232
4,6500,15.06593407,5731432
54,7000,14.85164835,5732632
54,7500,14.63736264,5733832
3,8000,14.42307692,5735032
43,8500,14.20879121,5736232
3,9000,17,5737432
42,3000,18,5738632
23,2000,19,5739832
32,4000,20,5741032
45,4000,21.43113553,5742232
56,3000,22.6670853,5743432
57,2000,23.90303506,5744632
38,4000,25.13898482,5745832
23,4000,26.37493459,5747032
23,4500,27.61088435,5748232
45,5000,28.84683412,5749432
3,5500,30.08278388,5750632
23,6000,31.31873365,5751832
34,6500,20,5753032
34,7000,23,5754232
45,7500,23,5755432
45,8000,25,5756632
4,8500,25,5757832
54,9000,15,5759032
54,3000,25,5760232
3,2000,25,5761432
43,4000,28,5762632
3,4000,14,5763832
42,4500,24,5765032
23,5000,19,5766232
32,5500,19,5767432
45,6000,20.42307692,5768632
56,6500,20.20879121,5769832
57,7000,19.99450549,5771032
38,7500,19.78021978,5772232
23,8000,19.56593407,5773432
23,8500,19.35164835,5774632
45,9000,19.13736264,5775832
3,3000,18.92307692,5777032
23,2000,18.70879121,5778232
34,4000,18.49450549,5779432
34,4000,18.28021978,5780632
45,4500,18.06593407,5781832
45,5000,17.85164835,5783032
4,5500,17.63736264,5784232
54,6000,17.42307692,5785432
54,6500,17.20879121,5786632
3,7000,16.99450549,5787832
43,7500,16.78021978,5789032
3,8000,16.56593407,5790232
42,8500,16.35164835,5791432
23,9000,16.13736264,5792632
32,3000,15.92307692,5793832
45,2000,15.70879121,5795032
56,4000,15.49450549,5796232
57,4000,15.28021978,5797432
38,4500,15.06593407,5798632
23,5000,14.85164835,5799832
23,5500,14.63736264,5801032
45,6000,14.42307692,5802232
3,6500,14.20879121,5803432
23,7000,17,5804632
34,7500,18,5805832
34,8000,19,5807032
45,8500,20,5808232
45,9000,21.43113553,5809432
4,3000,22.6670853,5810632
54,2000,23.90303506,5811832
54,4000,25.13898482,5813032
3,4000,26.37493459,5814232
43,4500,27.61088435,5815432
3,5000,28.84683412,5816632
42,5500,30.08278388,5817832
23,6000,31.31873365,5819032
32,6500,20,5820232
45,7000,23,5821432
56,7500,23,5822632
57,8000,25,5823832
38,8500,25,5825032
23,9000,15,5826232
23,3000,25,5827432
45,2000,25,5828632
3,4000,28,5829832
23,4000,14,5831032
34,4500,24,5832232
34,5000,19,5833432
45,5500,19,5834632
45,6000,20.42307692,5835832
4,6500,20.20879121,5837032
54,7000,19.99450549,5838232
54,7500,19.78021978,5839432
3,8000,19.56593407,5840632
43,8500,19.35164835,5841832
3,9000,19.13736264,5843032
42,3000,18.92307692,5844232
23,2000,18.70879121,5845432
32,4000,18.49450549,5846632
45,4000,18.28021978,5847832
56,3000,18.06593407,5849032
57,2000,17.85164835,5850232
38,4000,17.63736264,5851432
23,4000,17.42307692,5852632
23,4500,17.20879121,5853832
45,5000,16.99450549,5855032
3,5500,16.78021978,5856232
23,6000,16.56593407,5857432
34,6500,16.35164835,5858632
34,7000,16.13736264,5859832
45,7500,15.92307692,5861032
45,8000,15.70879121,5862232
4,8500,15.49450549,5863432
54,9000,15.28021978,5864632
54,3000,15.06593407,5865832
3,2000,14.85164835,5867032
43,4000,14.63736264,5868232
3,4000,14.42307692,5869432
42,4500,14.20879121,5870632
23,5000,17,5871832
32,5500,18,5873032
45,6000,19,5874232
56,6500,20,5875432
57,7000,21.43113553,5876632
38,7500,22.6670853,5877832
23,8000,23.90303506,5879032
23,8500,25.13898482,5880232
45,9000,26.37493459,5881432
3,3000,27.61088435,5882632
23,2000,28.84683412,5883832
34,4000,30.08278388,5885032
34,4000,31.31873365,5886232
45,4500,20,5887432
45,5000,23,5888632
4,5500,23,5889832
54,6000,25,5891032
54,6500,25,5892232
3,7000,15,5893432
43,7500,25,5894632
3,8000,25,5895832
42,8500,28,5897032
23,9000,14,5898232
32,3000,24,5899432
45,2000,19,5900632
56,4000,19,5901832
57,4000,20.42307692,5903032
38,4500,20.20879121,5904232
23,5000,19.99450549,5905432
23,5500,19.78021978,5906632
45,6000,19.56593407,5907832
3,6500,19.35164835,5909032
23,7000,19.13736264,5910232
34,7500,18.92307692,5911432
34,8000,18.70879121,5912632
45,8500,18.49450549,5913832
45,9000,18.28021978,5915032
4,3000,18.06593407,5916232
54,2000,17.85164835,5917432
54,4000,17.63736264,5918632
3,4000,17.42307692,5919832
43,4500,17.20879121,5921032
3,5000,16.99450549,5922232
42,5500,16.78021978,5923432
23,6000,16.56593407,5924632
32,6500,16.35164835,5925832
45,7000,16.13736264,5927032
56,7500,15.92307692,5928232
57,8000,15.70879121,5929432
38,8500,15.49450549,5930632
23,9000,15.28021978,5931832
23,3000,15.06593407,5933032
45,2000,14.85164835,5934232
3,4000,14.63736264,5935432
23,4000,14.42307692,5936632
34,4500,14.20879121,5937832
34,5000,17,5939032
45,5500,18,5940232
45,6000,19,5941432
4,6500,20,5942632
54,7000,21.43113553,5943832
54,7500,22.6670853,5945032
3,8000,23.90303506,5946232
43,8500,25.13898482,5947432
3,9000,26.37493459,5948632
42,3000,27.61088435,5949832
23,2000,28.84683412,5951032
32,4000,30.08278388,5952232
45,4000,31.31873365,5953432
56,3000,20,5954632
57,2000,23,5955832
38,4000,23,5957032
23,4000,25,5958232
23,4500,25,5959432
45,5000,15,5960632
3,5500,25,5961832
23,6000,25,5963032
34,6500,28,5964232
34,7000,14,5965432
45,7500,24,5966632
45,8000,19,5967832
4,8500,19,5969032
54,9000,20.42307692,5970232
54,3000,20.20879121,5971432
3,2000,19.99450549,5972632
43,4000,19.78021978,5973832
3,4000,19.56593407,5975032
42,4500,19.35164835,5976232
23,5000,19.13736264,5977432
32,5500,18.92307692,5978632
45,6000,18.70879121,5979832
56,6500,18.49450549,5981032
57,7000,18.28021978,5982232
38,7500,18.06593407,5983432
23,8000,17.85164835,5984632
23,8500,17.63736264,5985832
45,9000,17.42307692,5987032
3,3000,17.20879121,5988232
23,2000,16.99450549,5989432
34,4000,16.78021978,5990632
34,4000,16.56593407,5991832
45,4500,16.35164835,5993032
45,5000,16.13736264,5994232
4,5500,15.92307692,5995432
54,6000,15.70879121,5996632
54,6500,15.49450549,5997832
3,7000,15.28021978,5999032
43,7500,15.06593407,6000232
3,8000,14.85164835,6001432
42,8500,14.63736264,6002632
23,9000,14.42307692,6003832
32,3000,14.20879121,6005032
45,2000,17,6006232
56,4000,18,6007432
57,4000,19,6008632
38,4500,20,6009832
23,5000,21.43113553,6011032
23,5500,22.6670853,6012232
45,6000,23.90303506,6013432
3,6500,25.13898482,6014632
23,7000,26.37493459,6015832
34,7500,27.61088435,6017032
34,8000,28.84683412,6018232
45,8500,30.08278388,6019432
45,9000,31.31873365,6020632
4,3000,20,6021832
54,2000,23,6023032
54,4000,23,6024232
3,4000,25,6025432
43,4500,25,6026632
3,5000,15,6027832
42,5500,25,6029032
23,6000,25,6030232
32,6500,28,6031432
45,7000,14,6032632
56,7500,24,6033832
57,8000,19,6035032
38,8500,19,6036232
23,9000,20.42307692,6037432
23,3000,20.20879121,6038632
45,2000,19.99450549,6039832
3,4000,19.78021978,6041032
23,4000,19.56593407,6042232
34,4500,19.35164835,6043432
34,5000,19.13736264,6044632
45,5500,18.92307692,6045832
45,6000,18.70879121,6047032
4,6500,18.49450549,6048232
54,7000,18.28021978,6049432
54,7500,18.06593407,6050632
3,8000,17.85164835,6051832
43,8500,17.63736264,6053032
3,9000,17.42307692,6054232
42,3000,17.20879121,6055432
23,2000,16.99450549,6056632
32,4000,16.78021978,6057832
45,4000,16.56593407,6059032
56,3000,16.35164835,6060232
57,2000,16.13736264,6061432
38,4000,15.92307692,6062632
23,4000,15.70879121,6063832
23,4500,15.49450549,6065032
45,5000,15.28021978,6066232
3,5500,15.06593407,6067432
23,6000,14.85164835,6068632
34,6500,14.63736264,6069832
34,7000,14.42307692,6071032
45,7500,14.20879121,6072232
45,8000,17,6073432
4,8500,18,6074632
54,9000,19,6075832
54,3000,20,6077032
3,2000,21.43113553,6078232
43,4000,22.6670853,6079432
3,4000,23.90303506,6080632
42,4500,25.13898482,6081832
23,5000,26.37493459,6083032
32,5500,27.61088435,6084232
45,6000,28.84683412,6085432
56,6500,30.08278388,6086632
57,7000,31.31873365,6087832
38,7500,20,6089032
23,8000,23,6090232
23,8500,23,6091432
45,9000,25,6092632
3,3000,25,6093832
23,2000,15,6095032
34,4000,25,6096232
34,4000,25,6097432
45,4500,28,6098632
45,5000,14,6099832
4,5500,24,6101032
54,6000,19,6102232
54,6500,19,6103432
3,7000,20.42307692,6104632
43,7500,20.20879121,6105832
3,8000,19.99450549,6107032
42,8500,19.78021978,6108232
23,9000,19.56593407,6109432
32,3000,19.35164835,6110632
45,2000,19.13736264,6111832
56,4000,18.92307692,6113032
57,4000,18.70879121,6114232
38,4500,18.49450549,6115432
23,5000,18.28021978,6116632
23,5500,18.06593407,6117832
45,6000,17.85164835,6119032
3,6500,17.63736264,6120232
23,7000,17.42307692,6121432
34,7500,17.20879121,6122632
34,8000,16.99450549,6123832
45,8500,16.78021978,6125032
45,9000,16.56593407,6126232
4,3000,16.35164835,6127432
54,2000,16.13736264,6128632
54,4000,15.92307692,6129832
3,4000,15.70879121,6131032
43,4500,15.49450549,6132232
3,5000,15.28021978,6133432
42,5500,15.06593407,6134632
23,6000,14.85164835,6135832
32,6500,14.63736264,6137032
45,7000,14.42307692,6138232
56,7500,14.20879121,6139432
57,8000,17,6140632
38,8500,18,6141832
23,9000,19,6143032
23,3000,20,6144232
45,2000,21.43113553,6145432
3,4000,22.6670853,6146632
23,4000,23.90303506,6147832
34,4500,25.13898482,6149032
34,5000,26.37493459,6150232
45,5500,27.61088435,6151432
45,6000,28.84683412,6152632
4,6500,30.08278388,6153832
54,7000,31.31873365,6155032
54,7500,15.49450549,6156232
3,8000,15.28021978,6157432
43,8500,15.06593407,6158632
3,9000,14.85164835,6159832
42,3000,14.63736264,6161032
23,2000,14.42307692,6162232
32,4000,14.20879121,6163432
45,4000,17,6164632
56,3000,18,6165832
57,2000,19,6167032
38,4000,20,6168232
23,4000,21.43113553,6169432
23,4500,22.6670853,6170632
45,5000,23.90303506,6171832
3,5500,25.13898482,6173032
23,6000,26.37493459,6174232
34,6500,27.61088435,6175432
34,7000,28.84683412,6176632
45,7500,30.08278388,6177832
45,8000,31.31873365,6179032
4,8500,20,6180232
54,9000,23,6181432
54,3000,23,6182632
3,2000,25,6183832
43,4000,25,6185032
3,4000,15,6186232
42,4500,25,6187432
23,5000,25,6188632
32,5500,28,6189832
45,6000,14,6191032
56,6500,24,6192232
