timestamp,speed,rpm,calculatedEngineload
1462539544097,56,6500,20.20879121
1462539544157,57,7000,19.99450549
1462539544217,38,7500,19.78021978
1462539544277,23,8000,19.56593407
1462539544337,23,8500,19.35164835
1462539544397,45,9000,19.13736264
1462539544457,3,3000,18.92307692
1462539544517,23,2000,18.70879121
1462539544577,34,4000,18.49450549
1462539544637,34,4000,18.28021978
1462539544697,45,4500,18.06593407
1462539544757,45,5000,17.85164835
1462539544817,4,5500,17.63736264
1462539544877,54,6000,17.42307692
1462539544937,54,6500,17.20879121
1462539544997,3,7000,16.99450549
1462539545057,43,7500,16.78021978
1462539545117,3,8000,16.56593407
1462539545177,42,8500,16.35164835
1462539545237,23,9000,16.13736264
1462539545297,32,3000,15.92307692
1462539545357,45,2000,15.70879121
1462539545417,56,4000,15.49450549
1462539545477,57,4000,15.28021978
1462539545537,38,4500,15.06593407
1462539545597,23,5000,14.85164835
1462539545657,23,5500,14.63736264
1462539545717,45,6000,14.42307692
1462539545777,3,6500,14.20879121
1462539545837,23,7000,17
1462539545897,34,7500,18
1462539545957,34,8000,19
1462539546017,45,8500,20
1462539546077,45,9000,21.43113553
1462539546137,4,3000,22.6670853
1462539546197,54,2000,23.90303506
1462539546257,54,4000,25.13898482
1462539546317,3,4000,26.37493459
1462539546377,43,4500,27.61088435
1462539546437,3,5000,28.84683412
1462539546497,42,5500,30.08278388
1462539546557,23,6000,31.31873365
1462539546617,32,6500,20
1462539546677,45,7000,23
1462539546737,56,7500,23
1462539546797,57,8000,25
1462539546857,38,8500,25
1462539546917,23,9000,15
1462539546977,23,3000,25
1462539547037,45,2000,25
1462539547097,3,4000,28
1462539547157,23,4000,14
1462539547217,34,4500,24
1462539547277,34,5000,19
1462539547337,45,5500,19
1462539547397,45,6000,20.42307692
1462539547473,4,6500,20.20879121
1462539547533,54,7000,19.99450549
1462539547593,54,7500,19.78021978
1462539547653,3,8000,19.56593407
1462539547713,43,8500,19.35164835
1462539547773,3,9000,19.13736264
1462539547833,42,3000,18.92307692
1462539547893,23,2000,18.70879121
1462539547953,32,4000,18.49450549
1462539548013,45,4000,18.28021978
1462539548073,56,3000,18.06593407
1462539548133,57,2000,17.85164835
1462539548193,38,4000,17.63736264
1462539548253,23,4000,17.42307692
1462539548313,23,4500,17.20879121
1462539548373,45,5000,16.99450549
1462539548433,3,5500,16.78021978
1462539548493,23,6000,16.56593407
1462539548553,34,6500,16.35164835
1462539548613,34,7000,16.13736264
1462539548673,45,7500,15.92307692
1462539548733,45,8000,15.70879121
1462539548793,4,8500,15.49450549
1462539548853,54,9000,15.28021978
1462539548913,54,3000,15.06593407
1462539548973,3,2000,14.85164835
1462539549033,43,4000,14.63736264
1462539549093,3,4000,14.42307692
1462539549153,42,4500,14.20879121
1462539549213,23,5000,17
1462539549273,32,5500,18
1462539549333,45,6000,19
1462539549393,56,6500,20
1462539549453,57,7000,21.43113553
1462539549513,38,7500,22.6670853
1462539549573,23,8000,23.90303506
1462539549633,23,8500,25.13898482
1462539549693,45,9000,26.37493459
1462539549753,3,3000,27.61088435
1462539549813,23,2000,28.84683412
1462539549873,34,4000,30.08278388
1462539549933,34,4000,31.31873365
1462539549993,45,4500,20
1462539550053,45,5000,23
1462539550113,4,5500,23
1462539550173,54,6000,25
1462539550233,54,6500,25
1462539550293,3,7000,15
1462539550353,43,7500,25
1462539550413,3,8000,25
1462539550473,42,8500,28
1462539550533,23,9000,14
1462539550593,32,3000,24
1462539550653,45,2000,19
1462539550713,56,4000,19
1462539550773,57,4000,20.42307692
1462539550833,38,4500,20.20879121
1462539550893,23,5000,19.99450549
1462539550953,23,5500,19.78021978
1462539551013,45,6000,19.56593407
1462539551073,3,6500,19.35164835
1462539551133,23,7000,19.13736264
1462539551193,34,7500,18.92307692
1462539551253,34,8000,18.70879121
1462539551313,45,8500,18.49450549
1462539551373,45,9000,18.28021978
1462539551433,4,3000,18.06593407
1462539551493,54,2000,17.85164835
1462539551553,54,4000,17.63736264
1462539551613,3,4000,17.42307692
1462539551673,43,4500,17.20879121
1462539551733,3,5000,16.99450549
1462539551793,42,5500,16.78021978
1462539551853,23,6000,16.56593407
1462539551913,32,6500,16.35164835
1462539551973,45,7000,16.13736264
1462539552033,56,7500,15.92307692
1462539552093,57,8000,15.70879121
1462539552153,38,8500,15.49450549
1462539552213,23,9000,15.28021978
1462539552273,23,3000,15.06593407
1462539552333,45,2000,14.85164835
1462539552393,3,4000,14.63736264
1462539552453,23,4000,14.42307692
1462539552513,34,4500,14.20879121
1462539552573,34,5000,17
1462539552633,45,5500,18
1462539552693,45,6000,19
1462539552753,4,6500,20
1462539552813,54,7000,21.43113553
1462539552873,54,7500,22.6670853
1462539552933,3,8000,23.90303506
1462539552993,43,8500,25.13898482
1462539553053,3,9000,26.37493459
1462539553113,42,3000,27.61088435
1462539553173,23,2000,28.84683412
1462539553233,32,4000,30.08278388
1462539553293,45,4000,31.31873365
1462539553353,56,3000,20
1462539553413,57,2000,23
1462539553473,38,4000,23
1462539553533,23,4000,25
1462539553593,23,4500,25
1462539553653,45,5000,15
1462539553713,3,5500,25
1462539553773,23,6000,25
1462539553833,34,6500,28
1462539553893,34,7000,14
1462539553953,45,7500,24
1462539554013,45,8000,19
1462539554073,4,8500,19
1462539554133,54,9000,20.42307692
1462539554193,54,3000,20.20879121
1462539554253,3,2000,19.99450549
1462539554313,43,4000,19.78021978
1462539554373,3,4000,19.56593407
1462539554433,42,4500,19.35164835
1462539554493,23,5000,19.13736264
1462539554553,32,5500,18.92307692
1462539554613,45,6000,18.70879121
1462539554673,56,6500,18.49450549
1462539554733,57,7000,18.28021978
1462539554793,38,7500,18.06593407
1462539554853,23,8000,17.85164835
1462539554913,23,8500,17.63736264
1462539554973,45,9000,17.42307692
1462539555033,3,3000,17.20879121
1462539555093,23,2000,16.99450549
1462539555153,34,4000,16.78021978
1462539555213,34,4000,16.56593407
1462539555273,45,4500,16.35164835
1462539555333,45,5000,16.13736264
1462539555393,4,5500,15.92307692
1462539555453,54,6000,15.70879121
1462539555513,54,6500,15.49450549
1462539555573,3,7000,15.28021978
1462539555633,43,7500,15.06593407
1462539555693,3,8000,14.85164835
1462539555753,42,8500,14.63736264
1462539555813,23,9000,14.42307692
1462539555873,32,3000,14.20879121
1462539555933,45,2000,17
1462539555993,56,4000,18
1462539556053,57,4000,19
1462539556113,38,4500,20
1462539556173,23,5000,21.43113553
1462539556233,23,5500,22.6670853
1462539556293,45,6000,23.90303506
1462539556353,3,6500,25.13898482
1462539556413,23,7000,26.37493459
1462539556473,34,7500,27.61088435
1462539556533,34,8000,28.84683412
1462539556593,45,8500,30.08278388
1462539556653,45,9000,31.31873365
1462539556713,4,3000,20
1462539556773,54,2000,23
1462539556833,54,4000,23
1462539556893,3,4000,25
1462539556953,43,4500,25
1462539557013,3,5000,15
1462539557073,42,5500,25
1462539557133,23,6000,25
1462539557193,32,6500,28
1462539557253,45,7000,14
1462539557313,56,7500,24
1462539557373,57,8000,19
1462539557433,38,8500,19
1462539557493,23,9000,20.42307692
1462539557553,23,3000,20.20879121
1462539557613,45,2000,19.99450549
1462539557673,3,4000,19.78021978
1462539557733,23,4000,19.56593407
1462539557793,34,4500,19.35164835
1462539557853,34,5000,19.13736264
1462539557913,45,5500,18.92307692
1462539557973,45,6000,18.70879121
1462539558033,4,6500,18.49450549
1462539558093,54,7000,18.28021978
1462539558153,54,7500,18.06593407
1462539558213,3,8000,17.85164835
1462539558273,43,8500,17.63736264
1462539558333,3,9000,17.42307692
1462539558393,42,3000,17.20879121
1462539558453,23,2000,16.99450549
1462539558513,32,4000,16.78021978
1462539558573,45,4000,16.56593407
1462539558633,56,3000,16.35164835
1462539558693,57,2000,16.13736264
1462539558753,38,4000,15.92307692
1462539558813,23,4000,15.70879121
1462539558873,23,4500,15.49450549
1462539558933,45,5000,15.28021978
1462539558993,3,5500,15.06593407
1462539559053,23,6000,14.85164835
1462539559113,34,6500,14.63736264
1462539559173,34,7000,14.42307692
1462539559233,45,7500,14.20879121
1462539559293,45,8000,17
1462539559353,4,8500,18
1462539559413,54,9000,19
1462539559473,54,3000,20
1462539559533,3,2000,21.43113553
1462539559593,43,4000,22.6670853
1462539559653,3,4000,23.90303506
1462539559713,42,4500,25.13898482
1462539559773,23,5000,26.37493459
1462539559833,32,5500,27.61088435
1462539559893,45,6000,28.84683412
1462539559953,56,6500,30.08278388
1462539560013,57,7000,31.31873365
1462539560073,38,7500,20
1462539560133,23,8000,23
1462539560193,23,8500,23
1462539560253,45,9000,25
1462539560313,3,3000,25
1462539560373,23,2000,15
1462539560433,34,4000,25
1462539560493,34,4000,25
1462539560553,45,4500,28
1462539560613,45,5000,14
1462539560673,4,5500,24
1462539560733,54,6000,19
1462539560793,54,6500,19
1462539560853,3,7000,20.42307692
1462539560913,43,7500,20.20879121
1462539560973,3,8000,19.99450549
1462539561033,42,8500,19.78021978
1462539561093,23,9000,19.56593407
1462539561153,32,3000,19.35164835
1462539561213,45,2000,19.13736264
1462539561273,56,4000,18.92307692
1462539561333,57,4000,18.70879121
1462539561393,38,4500,18.49450549
1462539561453,23,5000,18.28021978
1462539561513,23,5500,18.06593407
1462539561573,45,6000,17.85164835
1462539561633,3,6500,17.63736264
1462539561693,23,7000,17.42307692
1462539561753,34,7500,17.20879121
1462539561813,34,8000,16.99450549
1462539561873,45,8500,16.78021978
1462539561933,45,9000,16.56593407
1462539561993,4,3000,16.35164835
1462539562053,54,2000,16.13736264
1462539562113,54,4000,15.92307692
1462539562173,3,4000,15.70879121
1462539562233,43,4500,15.49450549
1462539562293,3,5000,15.28021978
1462539562353,42,5500,15.06593407
1462539562413,23,6000,14.85164835
1462539562473,32,6500,14.63736264
1462539562533,45,7000,14.42307692
1462539562593,56,7500,14.20879121
1462539562653,57,8000,17
1462539562713,38,8500,18
1462539562773,23,9000,19
1462539562833,23,3000,20
1462539562893,45,2000,21.43113553
1462539562953,3,4000,22.6670853
1462539563013,23,4000,23.90303506
1462539563073,34,4500,25.13898482
1462539563133,34,5000,26.37493459
1462539563193,45,5500,27.61088435
1462539563253,45,6000,28.84683412
1462539563313,4,6500,30.08278388
1462539563373,54,7000,31.31873365
1462539563433,54,7500,20
1462539563493,3,8000,23
1462539563553,43,8500,23
1462539563613,3,9000,25
1462539563673,42,3000,25
1462539563733,23,2000,15
1462539563793,32,4000,25
1462539563853,45,4000,25
1462539563913,56,3000,28
1462539563973,57,2000,14
1462539564033,38,4000,24
1462539564093,23,4000,19
1462539564153,23,4500,19
1462539564213,45,5000,20.42307692
1462539564273,3,5500,20.20879121
1462539564333,23,6000,19.99450549
1462539564393,34,6500,19.78021978
1462539564453,34,7000,19.56593407
1462539564513,45,7500,19.35164835
1462539564573,45,8000,19.13736264
1462539564633,4,8500,18.92307692
1462539564693,54,9000,18.70879121
1462539564753,54,3000,18.49450549
1462539564813,3,2000,18.28021978
1462539564873,43,4000,18.06593407
1462539564933,3,4000,17.85164835
1462539564993,42,4500,17.63736264
1462539565053,23,5000,17.42307692
1462539565113,32,5500,17.20879121
1462539565173,45,6000,16.99450549
1462539565233,56,6500,16.78021978
1462539565293,57,7000,16.56593407
1462539565353,38,7500,16.35164835
1462539565413,23,8000,16.13736264
1462539565473,23,8500,15.92307692
1462539565533,45,9000,15.70879121
1462539565593,3,3000,15.49450549
1462539565653,23,2000,15.28021978
1462539565713,34,4000,15.06593407
1462539565773,34,4000,14.85164835
1462539565833,45,4500,14.63736264
1462539565893,45,5000,14.42307692
1462539565953,4,5500,14.20879121
1462539566013,54,6000,17
1462539566073,54,6500,18
1462539566133,3,7000,19
1462539566193,43,7500,20
1462539566253,3,8000,21.43113553
1462539566313,42,8500,22.6670853
1462539566373,23,9000,23.90303506
1462539566433,32,3000,25.13898482
1462539566493,45,2000,26.37493459
1462539566553,56,4000,27.61088435
1462539566613,57,4000,28.84683412
1462539566673,38,4500,30.08278388
1462539566733,23,5000,31.31873365
1462539566793,23,5500,20
1462539566853,45,6000,23
1462539566913,3,6500,23
1462539566973,23,7000,25
1462539567033,34,7500,25
1462539567093,34,8000,15
1462539567153,45,8500,25
1462539567213,45,9000,25
1462539567273,4,3000,28
1462539567333,54,2000,14
1462539567393,54,4000,24
1462539567453,3,4000,19
1462539567513,43,4500,19
1462539567573,3,5000,20.42307692
1462539567633,42,5500,20.20879121
1462539567693,23,6000,19.99450549
1462539567753,32,6500,19.78021978
1462539567813,45,7000,19.56593407
1462539567873,56,7500,19.35164835
1462539567933,57,8000,19.13736264
1462539567993,38,8500,18.92307692
1462539568053,23,9000,18.70879121
1462539568113,23,3000,18.49450549
1462539568173,45,2000,18.28021978
1462539568233,3,4000,18.06593407
1462539568293,23,4000,17.85164835
1462539568353,34,4500,17.63736264
1462539568413,34,5000,17.42307692
1462539568473,45,5500,17.20879121
1462539568533,45,6000,16.99450549
1462539568593,4,6500,16.78021978
1462539568653,54,7000,16.56593407
1462539568713,54,7500,16.35164835
1462539568773,3,8000,16.13736264
1462539568833,43,8500,15.92307692
1462539568893,3,9000,15.70879121
1462539568953,42,3000,15.49450549
1462539569013,23,2000,15.28021978
1462539569073,32,4000,15.06593407
1462539569133,45,4000,14.85164835
1462539569193,56,3000,14.63736264
1462539569253,57,2000,14.42307692
1462539569313,38,4000,14.20879121
1462539569373,23,4000,17
1462539569433,23,4500,18
1462539569493,45,5000,19
1462539569553,3,5500,20
1462539569613,23,6000,21.43113553
1462539569673,34,6500,22.6670853
1462539569733,34,7000,23.90303506
1462539569793,45,7500,25.13898482
1462539569853,45,8000,26.37493459
1462539569913,4,8500,27.61088435
1462539569973,54,9000,28.84683412
1462539570033,54,3000,30.08278388
1462539570093,3,2000,31.31873365
1462539570153,43,4000,20
1462539570213,3,4000,23
1462539570273,42,4500,23
1462539570333,23,5000,25
1462539570393,32,5500,25
1462539570453,45,6000,15
1462539570513,56,6500,25
1462539570573,57,7000,25
1462539570633,38,7500,28
1462539570693,23,8000,14
1462539570753,23,8500,24
1462539570813,45,9000,19
1462539570873,3,3000,19
1462539570933,23,2000,20.42307692
1462539570993,34,4000,20.20879121
1462539571053,34,4000,19.99450549
1462539571113,45,4500,19.78021978
1462539571173,45,5000,19.56593407
1462539571233,4,5500,19.35164835
1462539571293,54,6000,19.13736264
1462539571353,54,6500,18.92307692
1462539571413,3,7000,18.70879121
1462539571473,43,7500,18.49450549
1462539571533,3,8000,18.28021978
1462539571593,42,8500,18.06593407
1462539571653,23,9000,17.85164835
1462539571713,32,3000,17.63736264
1462539571773,45,2000,17.42307692
1462539571833,56,4000,17.20879121
1462539571893,57,4000,16.99450549
1462539571953,38,4500,16.78021978
1462539572013,23,5000,16.56593407
1462539572073,23,5500,16.35164835
1462539572133,45,6000,16.13736264
1462539572193,3,6500,15.92307692
1462539572253,23,7000,15.70879121
1462539572313,34,7500,15.49450549
1462539572373,34,8000,15.28021978
1462539572433,45,8500,15.06593407
1462539572493,45,9000,14.85164835
1462539572553,4,3000,14.63736264
1462539572613,54,2000,14.42307692
1462539572673,54,4000,14.20879121
1462539572733,3,4000,17
1462539572793,43,4500,18
1462539572853,3,5000,19
1462539572913,42,5500,20
1462539572973,23,6000,21.43113553
1462539573033,32,6500,22.6670853
1462539573093,45,7000,23.90303506
1462539573153,56,7500,25.13898482
1462539573213,57,8000,26.37493459
1462539573273,38,8500,27.61088435
1462539573333,23,9000,28.84683412
1462539573393,23,3000,30.08278388
1462539573453,45,2000,31.31873365
1462539573513,3,4000,20
1462539573573,23,4000,23
1462539573633,34,4500,23
1462539573693,34,5000,25
1462539573753,45,5500,25
1462539573813,45,6000,15
1462539573873,4,6500,25
1462539573933,54,7000,25
1462539573993,54,7500,28
1462539574053,3,8000,14
1462539574113,43,8500,24
1462539574173,3,9000,19
1462539574233,42,3000,19
1462539574293,23,2000,20.42307692
1462539574353,32,4000,20.20879121
1462539574413,45,4000,19.99450549
1462539574473,56,3000,19.78021978
1462539574533,57,2000,19.56593407
1462539574593,38,4000,19.35164835
1462539574653,23,4000,19.13736264
1462539574713,23,4500,18.92307692
1462539574773,45,5000,18.70879121
1462539574833,3,5500,18.49450549
1462539574893,23,6000,18.28021978
1462539574953,34,6500,18.06593407
1462539575013,34,7000,17.85164835
1462539575073,45,7500,17.63736264
1462539575133,45,8000,17.42307692
1462539575193,4,8500,17.20879121
1462539575253,54,9000,16.99450549
1462539575313,54,3000,16.78021978
1462539575373,3,2000,16.56593407
1462539575433,43,4000,16.35164835
1462539575493,3,4000,16.13736264
1462539575553,42,4500,15.92307692
1462539575613,23,5000,15.70879121
1462539575673,32,5500,15.49450549
1462539575733,45,6000,15.28021978
1462539575793,56,6500,15.06593407
1462539575853,57,7000,14.85164835
1462539575913,38,7500,14.63736264
1462539575973,23,8000,14.42307692
1462539576033,23,8500,14.20879121
1462539576093,45,9000,17
1462539576153,3,3000,18
1462539576213,23,2000,19
1462539576273,34,4000,20
1462539576333,34,4000,21.43113553
1462539576393,45,4500,22.6670853
1462539576453,45,5000,23.90303506
1462539576513,4,5500,25.13898482
1462539576573,54,6000,26.37493459
1462539576633,54,6500,27.61088435
1462539576693,3,7000,28.84683412
1462539576753,43,7500,30.08278388
1462539576813,3,8000,31.31873365
1462539576873,42,8500,20
1462539576933,23,9000,23
1462539576993,32,3000,23
1462539577053,45,2000,25
1462539577113,56,4000,25
1462539577173,57,4000,15
1462539577233,38,4500,25
1462539577293,23,5000,25
1462539577353,23,5500,28
1462539577413,45,6000,14
1462539577473,3,6500,24
1462539577533,23,7000,19
1462539577593,34,7500,19
1462539577653,34,8000,20.42307692
1462539577713,45,8500,20.20879121
1462539577773,45,9000,19.99450549
1462539577833,4,3000,19.78021978
1462539577893,54,2000,19.56593407
1462539577953,54,4000,19.35164835
1462539578013,3,4000,19.13736264
1462539578073,43,4500,18.92307692
1462539578133,3,5000,18.70879121
1462539578193,42,5500,18.49450549
1462539578253,23,6000,18.28021978
1462539578313,32,6500,18.06593407
1462539578373,45,7000,17.85164835
1462539578433,56,7500,17.63736264
1462539578493,57,8000,17.42307692
1462539578553,38,8500,17.20879121
1462539578613,23,9000,16.99450549
1462539578673,23,3000,16.78021978
1462539578733,45,2000,16.56593407
1462539578793,3,4000,16.35164835
1462539578853,23,4000,16.13736264
1462539578913,34,4500,15.92307692
1462539578973,34,5000,15.70879121
1462539579033,45,5500,15.49450549
1462539579093,45,6000,15.28021978
1462539579153,4,6500,15.06593407
1462539579213,54,7000,14.85164835
1462539579273,54,7500,14.63736264
1462539579333,3,8000,14.42307692
1462539579393,43,8500,14.20879121
1462539579453,3,9000,17
1462539579513,42,3000,18
1462539579573,23,2000,19
1462539579633,32,4000,20
1462539579693,45,4000,21.43113553
1462539579753,56,3000,22.6670853
1462539579813,57,2000,23.90303506
1462539579873,38,4000,25.13898482
1462539579933,23,4000,26.37493459
1462539579993,23,4500,27.61088435
1462539580053,45,5000,28.84683412
1462539580113,3,5500,30.08278388
1462539580173,23,6000,31.31873365
1462539580233,34,6500,20
1462539580293,34,7000,23
1462539580353,45,7500,23
1462539580428,45,8000,25
1462539580488,4,8500,25
1462539580548,54,9000,15
1462539580608,54,3000,25
1462539580668,3,2000,25
1462539580728,43,4000,28
1462539580788,3,4000,14
1462539580848,42,4500,24
1462539580908,23,5000,19
1462539580968,32,5500,19
1462539581028,45,6000,20.42307692
1462539581088,56,6500,20.20879121
1462539581148,57,7000,19.99450549
1462539581208,38,7500,19.78021978
1462539581268,23,8000,19.56593407
1462539581328,23,8500,19.35164835
1462539581388,45,9000,19.13736264
1462539581448,3,3000,18.92307692
1462539581508,23,2000,18.70879121
1462539581568,34,4000,18.49450549
1462539581628,34,4000,18.28021978
1462539581688,45,4500,18.06593407
1462539581748,45,5000,17.85164835
1462539581808,4,5500,17.63736264
1462539581868,54,6000,17.42307692
1462539581928,54,6500,17.20879121
1462539581988,3,7000,16.99450549
1462539582048,43,7500,16.78021978
1462539582108,3,8000,16.56593407
1462539582168,42,8500,16.35164835
1462539582228,23,9000,16.13736264
1462539582288,32,3000,15.92307692
1462539582348,45,2000,15.70879121
1462539582408,56,4000,15.49450549
1462539582468,57,4000,15.28021978
1462539582528,38,4500,15.06593407
1462539582588,23,5000,14.85164835
1462539582648,23,5500,14.63736264
1462539582708,45,6000,14.42307692
1462539582768,3,6500,14.20879121
1462539582828,23,7000,17
1462539582888,34,7500,18
1462539582948,34,8000,19
1462539583008,45,8500,20
1462539583068,45,9000,21.43113553
1462539583128,4,3000,22.6670853
1462539583188,54,2000,23.90303506
1462539583248,54,4000,25.13898482
1462539583308,3,4000,26.37493459
1462539583368,43,4500,27.61088435
1462539583428,3,5000,28.84683412
1462539583488,42,5500,30.08278388
1462539583548,23,6000,31.31873365
1462539583608,32,6500,20
1462539583668,45,7000,23
1462539583728,56,7500,23
1462539583788,57,8000,25
1462539583848,38,8500,25
1462539583908,23,9000,15
1462539583968,23,3000,25
1462539584028,45,2000,25
1462539584088,3,4000,28
1462539584148,23,4000,14
1462539584208,34,4500,24
1462539584268,34,5000,19
1462539584328,45,5500,19
1462539584388,45,6000,20.42307692
1462539584448,4,6500,20.20879121
1462539584508,54,7000,19.99450549
1462539584568,54,7500,19.78021978
1462539584628,3,8000,19.56593407
1462539584688,43,8500,19.35164835
1462539584748,3,9000,19.13736264
1462539584808,42,3000,18.92307692
1462539584868,23,2000,18.70879121
1462539584928,32,4000,18.49450549
1462539584988,45,4000,18.28021978
1462539585048,56,3000,18.06593407
1462539585108,57,2000,17.85164835
1462539585168,38,4000,17.63736264
1462539585228,23,4000,17.42307692
1462539585288,23,4500,17.20879121
1462539585348,45,5000,16.99450549
1462539585408,3,5500,16.78021978
1462539585468,23,6000,16.56593407
1462539585528,34,6500,16.35164835
1462539585588,34,7000,16.13736264
1462539585648,45,7500,15.92307692
1462539585708,45,8000,15.70879121
1462539585768,4,8500,15.49450549
1462539585828,54,9000,15.28021978
1462539585888,54,3000,15.06593407
1462539585948,3,2000,14.85164835
1462539586008,43,4000,14.63736264
1462539586068,3,4000,14.42307692
1462539586128,42,4500,14.20879121
1462539586188,23,5000,17
1462539586248,32,5500,18
1462539586308,45,6000,19
1462539586368,56,6500,20
1462539586428,57,7000,21.43113553
1462539586488,38,7500,22.6670853
1462539586548,23,8000,23.90303506
1462539586608,23,8500,25.13898482
1462539586668,45,9000,26.37493459
1462539586728,3,3000,27.61088435
1462539586788,23,2000,28.84683412
1462539586848,34,4000,30.08278388
1462539586908,34,4000,31.31873365
1462539586968,45,4500,20
1462539587028,45,5000,23
1462539587088,4,5500,23
1462539587148,54,6000,25
1462539587208,54,6500,25
1462539587268,3,7000,15
1462539587328,43,7500,25
1462539587388,3,8000,25
1462539587448,42,8500,28
1462539587508,23,9000,14
1462539587568,32,3000,24
1462539587628,45,2000,19
1462539587688,56,4000,19
1462539587748,57,4000,20.42307692
1462539587808,38,4500,20.20879121
1462539587868,23,5000,19.99450549
1462539587928,23,5500,19.78021978
1462539587988,45,6000,19.56593407
1462539588048,3,6500,19.35164835
1462539588108,23,7000,19.13736264
1462539588168,34,7500,18.92307692
1462539588228,34,8000,18.70879121
1462539588288,45,8500,18.49450549
1462539588348,45,9000,18.28021978
1462539588408,4,3000,18.06593407
1462539588468,54,2000,17.85164835
1462539588528,54,4000,17.63736264
1462539588588,3,4000,17.42307692
1462539588648,43,4500,17.20879121
1462539588708,3,5000,16.99450549
1462539588768,42,5500,16.78021978
1462539588828,23,6000,16.56593407
1462539588888,32,6500,16.35164835
1462539588948,45,7000,16.13736264
1462539589008,56,7500,15.92307692
1462539589068,57,8000,15.70879121
1462539589128,38,8500,15.49450549
1462539589188,23,9000,15.28021978
1462539589248,23,3000,15.06593407
1462539589308,45,2000,14.85164835
1462539589368,3,4000,14.63736264
1462539589428,23,4000,14.42307692
1462539589488,34,4500,14.20879121
1462539589548,34,5000,17
1462539589608,45,5500,18
1462539589668,45,6000,19
1462539589728,4,6500,20
1462539589788,54,7000,21.43113553
1462539589848,54,7500,22.6670853
1462539589908,3,8000,23.90303506
1462539589968,43,8500,25.13898482
1462539590028,3,9000,26.37493459
1462539590088,42,3000,27.61088435
1462539590148,23,2000,28.84683412
1462539590208,32,4000,30.08278388
1462539590268,45,4000,31.31873365
1462539590328,56,3000,20
1462539590388,57,2000,23
1462539590448,38,4000,23
1462539590508,23,4000,25
1462539590568,23,4500,25
1462539590628,45,5000,15
1462539590688,3,5500,25
1462539590748,23,6000,25
1462539590808,34,6500,28
1462539590868,34,7000,14
1462539590928,45,7500,24
1462539590988,45,8000,19
1462539591048,4,8500,19
1462539591108,54,9000,20.42307692
1462539591168,54,3000,20.20879121
1462539591228,3,2000,19.99450549
1462539591288,43,4000,19.78021978
1462539591348,3,4000,19.56593407
1462539591408,42,4500,19.35164835
1462539591468,23,5000,19.13736264
1462539591528,32,5500,18.92307692
1462539591588,45,6000,18.70879121
1462539591648,56,6500,18.49450549
1462539591708,57,7000,18.28021978
1462539591768,38,7500,18.06593407
1462539591828,23,8000,17.85164835
1462539591888,23,8500,17.63736264
1462539591948,45,9000,17.42307692
1462539592008,3,3000,17.20879121
1462539592068,23,2000,16.99450549
1462539592128,34,4000,16.78021978
1462539592188,34,4000,16.56593407
1462539592248,45,4500,16.35164835
1462539592308,45,5000,16.13736264
1462539592368,4,5500,15.92307692
1462539592428,54,6000,15.70879121
1462539592488,54,6500,15.49450549
1462539592548,3,7000,15.28021978
1462539592608,43,7500,15.06593407
1462539592668,3,8000,14.85164835
1462539592728,42,8500,14.63736264
1462539592788,23,9000,14.42307692
1462539592848,32,3000,14.20879121
1462539592908,45,2000,17
1462539592968,56,4000,18
1462539593028,57,4000,19
1462539593088,38,4500,20
1462539593148,23,5000,21.43113553
1462539593208,23,5500,22.6670853
1462539593268,45,6000,23.90303506
1462539593328,3,6500,25.13898482
1462539593388,23,7000,26.37493459
1462539593448,34,7500,27.61088435
1462539593508,34,8000,28.84683412
1462539593568,45,8500,30.08278388
1462539593628,45,9000,31.31873365
1462539593688,4,3000,20
1462539593748,54,2000,23
1462539593808,54,4000,23
1462539593868,3,4000,25
1462539593928,43,4500,25
1462539593988,3,5000,15
1462539594048,42,5500,25
1462539594108,23,6000,25
1462539594168,32,6500,28
1462539594228,45,7000,14
1462539594288,56,7500,24
1462539594348,57,8000,19
1462539594408,38,8500,19
1462539594468,23,9000,20.42307692
1462539594528,23,3000,20.20879121
1462539594588,45,2000,19.99450549
1462539594648,3,4000,19.78021978
1462539594708,23,4000,19.56593407
1462539594768,34,4500,19.35164835
1462539594828,34,5000,19.13736264
1462539594888,45,5500,18.92307692
1462539594948,45,6000,18.70879121
1462539595008,4,6500,18.49450549
1462539595068,54,7000,18.28021978
1462539595128,54,7500,18.06593407
1462539595188,3,8000,17.85164835
1462539595248,43,8500,17.63736264
1462539595308,3,9000,17.42307692
1462539595368,42,3000,17.20879121
1462539595428,23,2000,16.99450549
1462539595488,32,4000,16.78021978
1462539595548,45,4000,16.56593407
1462539595608,56,3000,16.35164835
1462539595668,57,2000,16.13736264
1462539595728,38,4000,15.92307692
1462539595788,23,4000,15.70879121
1462539595848,23,4500,15.49450549
1462539595908,45,5000,15.28021978
1462539595968,3,5500,15.06593407
1462539596028,23,6000,14.85164835
1462539596088,34,6500,14.63736264
1462539596148,34,7000,14.42307692
1462539596208,45,7500,14.20879121
1462539596268,45,8000,17
1462539596328,4,8500,18
1462539596388,54,9000,19
1462539596448,54,3000,20
1462539596508,3,2000,21.43113553
1462539596568,43,4000,22.6670853
1462539596628,3,4000,23.90303506
1462539596688,42,4500,25.13898482
1462539596748,23,5000,26.37493459
1462539596808,32,5500,27.61088435
1462539596868,45,6000,28.84683412
1462539596928,56,6500,30.08278388
1462539596988,57,7000,31.31873365
1462539597048,38,7500,20
